stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_desc,wheelchair_boarding,platform_code,location_type,parent_station,stop_timezone,stop_url,tts_stop_name,zone_id
664,664,UF Health Shands North Tower,29.639817,-82.342006,Southbound Newell DR @ Nearside SW Archer RD,,,0,,,,,
165,165,Orthopedic Institute,29.656458,-82.39186,Westbound Newberry RD @ Farside NW 43rd ST,,,0,,,,,
171,171,Oaks Mall @ NW 62nd Blvd,29.656792,-82.408988,Southbound NW 62nd ST @ Nearside NW 4th PL,,,0,,,,,
619,619,Bartley Temple United Methodist Church,29.659676,-82.299812,Northbound NE 19th ST @ Farside NE 8th AVE,,,0,,,,,
661,661,Seacoast Bank @ SW 37th Boulevard,29.619314,-82.379226,Southbound SW 37th BLVD @ Farside SW 38th ST,,,0,,,,,
742,742,Bella Vista Village Eastbound,29.688335,-82.325246,Eastbound NW 39th AVE @ Farside NW 1st TER,,,0,,,,,
985,985,Thorn Brook Shops,29.675062,-82.388855,Northbound NW 43rd ST @ Farside NW 16th BLVD,,,0,,,,,
1455,1455,North Walmart Supercenter,29.709916,-82.355824,Northbound NW 23rd ST @ Nearside NW 62nd AVE,1,,0,,,,,
786,786,Sweetwater on 16th Apartments (Northbound),29.6304711,-82.3241038,Westbound SE 16th AVE @ Farside SE Williston RD,0,,0,,,,,
1378,1378,Westbound NW 39th AVE @ NW 12th ST,29.688623,-82.337154,Westbound NW 39th AVE @ Nearside NW 12th ST,,,0,,,,,
1374,1374,Westbound NW 39th AVE @ NW 19th TER,29.688635,-82.347967,Westbound NW 39th AVE @ Nearside NW 19th TER,,,0,,,,,
1078,1078,Gordon Manor Neighborhood,29.645216,-82.415379,Eastbound SW 67th TER @ Nearside SW 8th AVE,,,0,,,,,
703,703,US Post Office @ Main St,29.6640224,-82.3244543,Northbound N Main ST @ Nearside NE 14th AVE,,,0,,,,,
1273,1273,SW 38th Terr nearside SW 20th Ave,29.633806,-82.380826,Northbound SW 38th Terrace @ SW 20th Avenue,,,0,,,,,
827,827,Lakewood Villas Apartments,29.646326,-82.400655,Southbound SW 62nd BLVD @ Farside SW 52nd St,,,0,,,,,
316,316,SE 35th St @ SE 21st Avenue,29.632543,-82.280937,Eastbound SE 21st AVE @ Farside SE 35th ST,,,0,,,,,
384,384,Girls Place of Alachua County,29.68863,-82.351327,Westbound NW 39th AVE @ Nearside NW 21st ST,,,0,,,,,
44,44,Frazier Rogers Hall (Eastbound),29.644771,-82.345681,Eastbound Museum Rd @ Farside Center Drive,,,0,,,,,
1473,1473,Fire Station,29.651128,-82.377021,Westbound SW 2nd Ave @ Farside SW 36th St,,,0,,,,,
837,837,The Park Apartments,29.633951,-82.377716,Eastbound SW 20th AVE @ Nearside SW 37th WAY,,,0,,,,,
753,753,Smokey Bear Park,29.674433,-82.305919,Southbound NE 15th ST @ Nearside NE 23rd AVE,,,0,,,,,
956,956,Old Archer Road @ SW 34th Street,29.626106,-82.372174,Westbound Old Archer RD @ Nearside SW 34th ST,,,0,,,,,
387,387,Walnut Creek Neighborhood,29.688675,-82.360317,Westbound NW 39th AVE @ Farside NW 25th TER,,,0,,,,,
433,433,Brookwood Terrace,29.676485,-82.348049,Eastbound NW 23rd BLVD @ Farside NW 16th TER,,,0,,,,,
1373,1373,CVS @ SW 13th St,29.6358722,-82.3391716,Northbound SW 13th ST @ Nearside SW 16th AVE,1,,0,,,,,
485,485,Southwood Apartments,29.620786,-82.355937,Southbound SW 23rd TER @ Farside SW 34 PL,,,0,,,,,
243,243,Verizon Shop,29.677474,-82.339253,Southbound NW 13th ST @ Nearside NW 26th PL,,,0,,,,,
1548,1548,Sam's Club,29.622999,-82.383453,Eastbound SW 33rd PL @ Nearside SW 37th Blvd,,,0,,,,,
1581,1581,Brain Institute Northbound,29.64189,-82.3436638,Brain Institute Newell Drive ( northbound),0,,0,,,,,
208,208,Bo Diddley Community Plaza,29.651871,-82.322744,Eastbound E University AVE @ Nearside E 3st ST,,,0,,,,,
405,405,Pine Ridge Apartments,29.709679,-82.35963,Northbound NW 23rd TER @ Nearside NW 25th TER,,,0,,,,,
591,591,Compassionate Outreach,29.648327,-82.272498,Southbound SE 43rd ST @ Nearside SE 4th AVE,,,0,,,,,
1439,1439,Cohens Temple,29.655976,-82.305789,Northbound NE 15th ST @ Nearside NE 5th PL,,,0,,,,,
432,432,Cobblestone Apartments,29.678118,-82.349246,Eastbound NW 23rd ST @ Farside NW 28th CIR,,,0,,,,,
1556,1556,The Ridge @ SW 38th TER southbound,29.6315487,-82.3809919,Southbound SW 38th TER @ Nearside SW 24th AVE,,,0,,,,,
1062,1062,Linton Oaks Neighborhood @ SW 61st Street,29.643025,-82.408221,Southbound SW 61st ST @ Nearside SW 10th PL,,,0,,,,,
455,455,Casablanca East Apartments,29.619771,-82.361514,Eastbound SW 35th PL @ Farside SW 27th TER,,,0,,,,,
374,374,UF Health Homecare,29.674074,-82.342774,Westbound NW 23rd AVE @ Nearside NW 16th TER,,,0,,,,,
962,962,Keys Residential Complex,29.6482508,-82.3547462,Eastbound Stadium Rd @ Farside Woodlawn Dr,,,0,,,,,
439,439,NW 13th St @ Nearside NW 3rd Pl Southbound,29.654477,-82.339359,Southbound NW 13th ST @ Nearside NW 3rd PL,,,0,,,,,
1277,1277,Legacy @ Fort Clarke Apartments,29.667466,-82.435114,Northbound Fort Clarke BLVD @ Farside NW 15th PL,,,0,,,,,
217,217,Big Ron's Yoga,29.660995,-82.330803,Northbound NW 6th ST @ Nearside NW 10th AVE,,,0,,,,,
107,107,Health Department,29.649086,-82.294941,Southbound Alachua County Health Department @ Far*,,,0,,,,,
825,825,The Earl Apartments,29.650056,-82.407791,Southbound SW 62nd BLVD @ Farside NW 4th PL,,,0,,,,,
416,416,Pizza Hut @ NW 34th Street,29.700335,-82.37026,Southbound NW 34th ST @ Nearside NW 49th AVE,,,0,,,,,
337,337,Lana's Place,29.632697,-82.289072,Westbound SE 21st AVE @ Nearside SE 27th ST,,,0,,,,,
704,704,Kangaroo @ N Main St,29.666398,-82.324394,Northbound N Main ST @ Nearside NE 16th AVE,,,0,,,,,
36,36,Capstone Quarters Apartments,29.629747,-82.366625,Eastbound Archer RD @ Farside Surge Area DR,,,0,,,,,
161,161,Plaza Royale,29.652709,-82.381423,Westbound Newberry RD @ Farside NW 36th DR,,,0,,,,,
1061,1061,Linton Oaks Neighborhood @ SW 63rd Terrace,29.645167,-82.410758,Northbound SW 63rd TER @ Nearside SW 8th AVE,,,0,,,,,
146,146,Holiday Inn @ W University Avenue,29.652186,-82.338973,Westbound W University AVE @ Nearside SW 13th ST,,,0,,,,,
188,188,Regal Royal Park Stadium 16,29.652001,-82.380226,Eastbound Newberry RD @ Farside SW 38th ST,,,0,,,,,
468,468,Parking & Transportation Services,29.639791,-82.350387,Northbound Gale Lemerand DR @ Farside Mowry RD,,,0,,,,,
6,6,720 SW 2nd Ave,29.650335,-82.33279,Westbound SW 2nd AVE @ Nearside SW 8th ST,,,0,,,,,
127,127,Lincoln Estates Neighborhood,29.640328,-82.305742,Westbound SE 12th AVE @ Nearside SE 15th ST,,,0,,,,,
925,925,The HUB,29.64853,-82.34496,Eastbound Stadium RD @ Nearside Buckman DR,1,,0,,,,,
142,142,Seagle Building,29.652076,-82.328427,Westbound W University AVE @ Farside W 3rd ST,,,0,,,,,
220,220,Medical Marijuana Treatment Center,29.666341,-82.330768,Northbound NW 6th ST @ Nearside NW 16th AVE,,,0,,,,,
587,587,Fred Cone Park,29.651768,-82.28767,Eastbound E University AVE @ Farside SE 27th ST,,,0,,,,,
109,109,Phase III Supply,29.647011,-82.297228,Westbound Hawthorne RD @ Nearside SE 21st ST,,,0,,,,,
129,129,McPherson Recreational Center,29.633733,-82.305909,Southbound SE 15th ST @ Nearside SE 22nd AVE,,,0,,,,,
85,85,Lincoln Estate Neighborhood,29.640245,-82.305449,Eastbound SE 12th AVE @ Farside SE 15th ST,,,0,,,,,
343,343,Dollar General,29.645231,-82.293693,Westbound Hawthorne RD @ Nearside SE 24th ST,,,0,,,,,
67,67,Eastbound SE 22nd Avenue @ SE 13th Street,29.631796,-82.308693,Eastbound SE 22nd AVE @ Nearside SE 13th ST,,,0,,,,,
116,116,Waldo Rd @ SE 7th Avenue,29.645842,-82.311006,Westbound SE 7th AVE @ Farside SE 11th ST,,,0,,,,,
723,723,Highland Court,29.688502,-82.310905,Westbound NE 39th AVE @ Nearside NE 11th TER,,,0,,,,,
1285,1285,Southbound Fort Clarke Boulevard @ Eagle Point,29.668913,-82.43714,Southbound Fort Clarke BLVD @ Nearside NW 17th PL,,,0,,,,,
249,249,NW 16th Ave NW 13th St,29.666801,-82.340521,Westbound NW 16th AVE @ Farside NW 13th ST,,,0,,,,,
186,186,Life South Blood Center,29.654297,-82.386555,Eastbound Newberry RD @ Nearside NW 39th ST,,,0,,,,,
728,728,Stephen Foster Elementary School,29.687605,-82.330845,Southbound NW 6th ST @ Farside NW 39th Ave,,,0,,,,,
851,851,Eastbound SE 4th Avenue @ SE 8th Street,29.648137,-82.316559,Eastbound SE 4th AVE @ Nearside SE 8th ST,,,0,,,,,
16,16,Shands Hospital @ Center Drive,29.640205,-82.34626,Southbound Center DR @ Nearside Mowry RD,,,0,,,,,
1008,1008,Greystone Community,29.6886506,-82.4110918,Eastbound NW 39th AVE @ Nearside NW 63rd ST,,,0,,,,,
332,332,Southbound SE 35th Street @ SE 16th Avenue,29.636636,-82.280843,Southbound SE 35th ST @ Nearside SE 16th AVE,,,0,,,,,
1542,1542,The Polos Southwest Entrance,29.613578,-82.359939,Eastbound SW 40th Pl. @ Nearside SW 25th Ter,,,0,,,,,
953,953,Gainesville Place Apartments,29.623475,-82.365501,Northbound Gainesville Place Apartments @ Farside*,,,0,,,,,
515,515,Hickory Woods Neighborhood,29.67429,-82.41516,Westbound NW 23rd AVE @ Nearside NW 68th TER,,,0,,,,,
1614,1614,Celebration Pointe SW 45th St & SW 31st Pl,29.624398,-82.394318,Southbound SW 45th St @ Nearside SW 31st Place,,,0,,,,,
543,543,Forest Ridge Neighborhood,29.666632,-82.353084,Eastbound NW 16th AVE @ Nearside NW 22nd ST,,,0,,,,,
715,715,Smokey Bear Park,29.674499,-82.305763,Northbound NE 15th ST @ Farside NE 23rd AVE,,,0,,,,,
260,260,Auto Zone @ NW 13th Street,29.689456,-82.338859,Northbound NW 13th ST @ Farside NW 39th AVE,,,0,,,,,
790,790,Parklands Care Center,29.6366883,-82.335734,Westbound SW 16th AVE @ Farside SW 10th TER,0,,0,,,,,
434,434,Direct Auto Insurance,29.664539,-82.339265,Southbound NW 13th ST @ Farside NW 14th AVE,,,0,,,,,
311,311,Southbound SE 27th Street @ SE 15th Avenue,29.637071,-82.28927,Southbound SE 27th ST @ Farside SE 15th AVE,,,0,,,,,
1478,1478,Tractor Supply Co @ NW 53rd Avenue,29.703324,-82.346442,Westbound NW 53rd AVE @ Nearside NW 19th ST,,,0,,,,,
229,229,Northbound NW 6th Street @ NW 36th Avenue,29.6854008,-82.3306584,Northbound NW 6th ST @ Nearside NW 36th AVE,0,,0,,,,,
762,762,Brakes 4 Less,29.665515,-82.324591,Southbound N Main ST @ Farside NE 16th AVE,,,0,,,,,
553,553,Downtown Library,29.651766,-82.322318,Northbound SE 3rd ST @ Nearside E University AVE,,,0,,,,,
1400,1400,Westbound SW 24th AVE @ SW 84th ST,29.630614,-82.431857,Westbound SW 24th AVE @ Nearside SW 84th ST,,,0,,,,,
1027,1027,Best Buy @ Butler Plaza,29.621328,-82.380919,Southbound SW 37th BLVD @ Nearside Archer RD,,,0,,,,,
820,820,Spyglass Apartments,29.646795,-82.400843,Northbound SW 62nd BLVD @ Nearside SW 4th PL,,,0,,,,,
592,592,Lake Forest Trails Neighborhood,29.646066,-82.27251,Southbound SE 43rd ST @ Nearside SE 6th AVE,,,0,,,,,
1286,1286,Legacy @ Fort Clarke Apartments,29.667198,-82.435087,Southbound Fort Clarke BLVD @ Nearside NW 15th PL,,,0,,,,,
532,532,NW 23rd Ave @ NW 43rd St,29.673993,-82.390196,Eastbound NW 23rd AVE @ Nearside NW 43rd ST,,,0,,,,,
1388,1388,Sable Chase Neighborhood,29.688538,-82.374539,Eastbound NW 39th AVE @ Farside NW 35th ST,,,0,,,,,
1500,1500,NE 15th St @ NE 7th Ave,29.657879,-82.305915,Southbound NE 15th St @ Nearside NE 7th Ave,,,0,,,,,
3,3,Westbound SW 2nd Avenue @ SW 2nd Street,29.650397,-82.326459,Westbound SW 2nd AVE @ Nearside SW 2nd ST,,,0,,,,,
788,788,Aldi @ SW 16th Avenue,29.6363278,-82.328566,Westbound SW 16th AVE @ Nearside SW 6th ST,0,,0,,,,,
678,678,Residence Inn,29.615843,-82.340786,Southbound SW 13th ST @ Nearside Williston RD,,,0,,,,,
189,189,Center for Independent Living,29.651061,-82.377396,Eastbound SW 2nd AVE @ Nearside SW 36th ST,,,0,,,,,
1050,1050,Bellamy Grand,29.628397,-82.422371,Northbound SW 75th ST @ Nearside SW 24th AVE,,,0,,,,,
602,602,Pine Meadows Apartments,29.651991,-82.289878,Westbound E University AVE @ Nearside NE 26th TER,,,0,,,,,
1035,1035,Kanapaha Botanical Gardens,29.608681,-82.402953,Westbound Archer RD @ Nearside SW 56th TER,,,0,,,,,
810,810,Campus USA,29.634223,-82.374907,Westbound SW 20th AVE @ Farside SW 34th ST,,,0,,,,,
1053,1053,Galen College of Nursing,29.630901,-82.418044,Eastbound SW 24th AVE @ Farside SW 70th TER,,,0,,,,,
479,479,Campus Edge Condominiums,29.63705,-82.358917,Southbound SW 23rd DR @ Farside Hull RD,,,0,,,,,
403,403,Kangaroo Gas @ NW 34th Street,29.706605,-82.356652,Southbound NW 34th ST @ Nearside NW 23rd TER,,,0,,,,,
1236,1236,Cabana Beach Apartments (SW 52nd St),29.635913,-82.397884,Northbound SW 52nd BLVD @ Farside SW 20th AVE,,,0,,,,,
385,385,Sonic Drive In,29.688627,-82.354962,Westbound NW 39th AVE @ Nearside NW 22nd DR,,,0,,,,,
816,816,Canopy Apartments,29.636959,-82.390186,Westbound SW 20th AVE @ Farside SW 43rd ST,,,0,,,,,
1012,1012,Autumn Woods Neighborhood,29.688574,-82.394883,Eastbound NW 39th AVE @ Nearside NW 48th TER,,,0,,,,,
1047,1047,Vet Mem PK,29.61491,-82.422495,Northbound SW 75th ST @ Nearside SW 42nd PL,,,0,,,,,
522,522,The Pentecostals of Gainesville,29.674223,-82.428413,Eastbound NW 23rd AVE @ Farside NW 83rd ST,,,0,,,,,
818,818,Redpoint Apartments,29.641168,-82.39814,Northbound SW 62nd BLVD @ Farside SW 20th AVE,,,0,,,,,
364,364,Publix @ NW 13th St and W Univ Ave,29.653749,-82.339079,Northbound NW 13th ST @ Nearside W University AVE,,,0,,,,,
301,301,Eastbound University Avenue @ SE 15th Street,29.651804,-82.304736,Eastbound E University AVE @ Farside SE 15th ST,,,0,,,,,
795,795,The Retreat Apartments,29.636485,-82.33557,Eastbound SW 16th AVE @ Farside SW 10th TER,,,0,,,,,
1102,1102,Advance Auto Parts,29.655418,-82.422514,Southbound NW 75th ST @ Farside NW 4th BLVD,,,0,,,,,
225,225,Northbound NW 6th Street @ NW 26th Avenue,29.6764714,-82.3306776,Northbound NW 6th ST @ Nearside NW 26th AVE,0,,0,,,,,
701,701,CVS Pharmacy @ N Main Street,29.660498,-82.324449,Northbound N Main ST @ Nearside NE 10th AVE,,,0,,,,,
1221,1221,Eastbound NW 23rd Avenue @ NW 13th Street,29.673891,-82.33804,Eastbound NW 23rd AVE @ Farside NW 13th ST,,,0,,,,,
368,368,LifeSouth Community Blood Center @ NW 13th Street,29.664005,-82.339053,Northbound NW 13th ST @ Nearside NW 14th AVE,,,0,,,,,
322,322,E Hawthorne Road @ SE 39th Terrace,29.636666,-82.275829,Eastbound Hawthorne RD @ Farside SE 39th TER,,,0,,,,,
1274,1274,Krystal @ Newberry Road,29.659836,-82.424709,Westbound Newberry RD @ Farside NW 76th ST,,,0,,,,,
418,418,Southbound NW 34th Street @ NW 41st Avenue,29.6909,-82.372383,Southbound NW 34th ST @ Farside NW 41st AVE,,,0,,,,,
56,56,Eastbound SW 2nd Ave @ SW 2nd St,29.650203,-82.326684,Eastbound SW 2nd AVE @ Nearside SW 2nd ST,,,0,,,,,
380,380,Kiwanis Park,29.685625,-82.351484,Northbound NW 21st ST @ Nearside NW 36th AVE,,,0,,,,,
819,819,Rockwood Villas Apartments,29.644826,-82.399248,Northbound SW 62nd BLVD @ Farside SW 9th PL,,,0,,,,,
915,915,Triangle Club,29.648287,-82.3126,Westbound SE 4th AVE @ Farside SE 11th ST,,,0,,,,,
437,437,All Star Automotive,29.657774,-82.33929,Southbound NW 13th ST @ Nearside NW 7th AVE,,,0,,,,,
669,669,Liv+ Apartments 13th St,29.634414,-82.339508,Southbound SW 13th ST @ Farside SW 18th PL,,,0,,,,,
1223,1223,Forest Meadows Funeral Home,29.673845,-82.331648,Eastbound NW 23rd TER @ Nearside NW 6th ST,,,0,,,,,
538,538,Covenant Church,29.666661,-82.36891,Eastbound NW 16th AVE @ Nearside NW 31st TER,,,0,,,,,
1033,1033,Westbound Archer Road @ SW 50th Street,29.612137,-82.396352,Westbound Archer RD @ Nearside SW 50th ST,,,0,,,,,
481,481,University Commons,29.630268,-82.361586,Southbound SW 23rd TER @ Farside Archer RD,,,0,,,,,
823,823,Hampton Oaks Apartments,29.652416,-82.408796,Northbound SW 62nd BLVD @ Nearside NW 1st PL,,,0,,,,,
1326,1326,UF Counseling and Wellness Center,29.642148,-82.368834,Eastbound Radio RD @ Farside Bledsoe DR,,,0,,,,,
978,978,Lenox Place Apartments,29.660922,-82.388936,Northbound NW 43rd ST @ Nearside NW 9th Pl,,,0,,,,,
1280,1280,Hidden Oak Elementary School,29.670811,-82.439103,Southbound Fort Clarke BLVD @ Nearside NW 23rd AVE,,,0,,,,,
1380,1380,Westbound NW 39th AVE @ NW 7th ST,29.688639,-82.332443,Westbound NW 39th AVE @ Nearside NW 7th ST,,,0,,,,,
1165,1165,Hills Mini Storage,29.685727,-82.290364,Westbound NE 39th Ave @ Farside Waldo Rd,,,0,,,,,
122,122,Lincoln Estates,29.644228,-82.299412,Southbound SE 19th TER @ Farside SE 8th AVE,,,0,,,,,
829,829,Forest View Apartments,29.641553,-82.398379,Southbound SW 62nd BLVD @ Nearside SW 20th AVE,,,0,,,,,
1185,1185,Microbiology/Cell Science Building,29.6402616,-82.3641002,Northbound Museum RD @ Farside Radio Rd,,,0,,,,,
379,379,Northbound NW 21st Avenue @ NW 33rd Avenue,29.683322,-82.351488,Northbound NW 21st ST @ Nearside NW 33rd AVE,,,0,,,,,
935,935,Westbound SW 2nd Avenue @ SW 30th Street,29.650481,-82.367269,Westbound SW 2nd AVE @ Nearside SW 30th ST,,,0,,,,,
447,447,Hunters Run,29.612789,-82.359331,Northbound SW 25th TER @ Farside Williston RD,,,0,,,,,
1493,1493,Butler Plaza Transfer Station,29.625154,-82.38789,Westbound SW 30th Place @ Farside SW 42nd Street,1,,0,,,,,
143,143,Santa Fe College Charles L. Blount Center,29.652077,-82.330034,Westbound W University AVE @ Nearside NW 6th ST,,,0,,,,,
1239,1239,Caroline Manor Affordable Housing,29.652003,-82.291919,Westbound E University AVE @ Nearside NE 25th ST,,,0,,,,,
529,529,First Church of the Nazarene,29.673993,-82.396932,Eastbound NW 23rd AVE @ Nearside NW 51st ST,,,0,,,,,
1022,1022,Southbound NW 43rd Street @ NW 15th Place,29.666789,-82.389113,Southbound NW 43rd ST @ Nearside NW 15th PL,,,0,,,,,
754,754,NE 23rd Ave Farside NE 14th St Westbound,29.673894,-82.308067,Westbound NE 23rd AVE @ Farside NE 14th ST,,,0,,,,,
1170,1170,Pine Ridge Apartments,29.706292,-82.356987,Northbound NW 34th ST @ Nearside NW 23rd TER,,,0,,,,,
516,516,Quail Ridge Neighborhood,29.674303,-82.417978,Westbound NW 23rd AVE @ Nearside NW 71st ST,,,0,,,,,
1176,1176,Fifield Hall,29.637577,-82.362182,Eastbound Hull RD @ Nearside Mowry RD,,,0,,,,,
490,490,The Polos Apartments,29.613174,-82.356828,Westbound Williston RD @ Farside SW 23rd ST,,,0,,,,,
1125,1125,Hailey Forest Condominiums,29.611973,-82.396169,Eastbound Archer RD @ Farside SW 50th ST,,,0,,,,,
984,984,Millhopper Plaza,29.67246,-82.388864,Northbound NW 43rd ST @ Nearside NW 16th BLVD,,,0,,,,,
459,459,SW 23rd Terrace @ SW 35th Place,29.621813,-82.355831,Northbound SW 23rd TER @ Farside SW 32nd PL,,,0,,,,,
722,722,Eden Park at Ironwood,29.688509,-82.308827,Westbound NE 39th AVE @ Farside NE 14th ST,,,0,,,,,
168,168,Capital City Bank @ Newberry Road,29.659086,-82.399163,Westbound Newberry RD @ Nearside N 8th AVE,,,0,,,,,
1019,1019,Millhopper Plaza,29.672248,-82.389123,Southbound NW 43rd ST @ Farside NW 23rd AVE,,,0,,,,,
341,341,Alachua County Sheriffs Department,29.641906,-82.289168,Northbound SE 27th ST @ Nearside Hawthorne Rd,,,0,,,,,
571,571,Northbound NE 24th Street @ NE 8th Avenue,29.659161,-82.293795,Eastbound NE 8th AVE @ Nearside NE 24th ST,,,0,,,,,
662,662,McKnight Brain Institute,29.642057,-82.343813,Southbound Newell DR @ Farside Museum RD,,,0,,,,,
1629,1629,SW 43rd St @ Texas Roadhouse,29.6174457,-82.3893686,Southbound SW 43rd St @ Nearside SW Archer Rd,0,,0,,,,,
175,175,Oaks Mall SW 62nd Blvd,29.658046,-82.408785,Northbound NW 62nd ST @ Nearside Newberry RD,1,,0,,,,,
84,84,Northbound SE 15th Street @ SE 13th Place,29.639045,-82.305796,Northbound SE 15th ST @ Farside SE 13th PL,,,0,,,,,
326,326,Eastwood Meadows,29.642434,-82.271473,Northbound SE 44th ST @ Farside SE 10th PL,,,0,,,,,
676,676,Chop Stix Cafe,29.620913,-82.340023,Southbound SW 13th ST @ Farside SW 14th DR,,,0,,,,,
204,204,Innovation Square North,29.651968,-82.331959,Eastbound W University AVE @ Nearside SW 7th ST,,,0,,,,,
1118,1118,Arredondo Farms,29.600282,-82.418395,Eastbound Archer RD @ Farside SW 75th ST,,,0,,,,,
1146,1146,Beta Theta Pi across Springs,29.6485434,-82.3564382,Eastbound Fraternity Row @ Nearside Woodlawn DR,,,0,,,,,
478,478,IFAS Lab,29.63828,-82.35697,Westbound Mowry RD @ Farside Hull RD,,,0,,,,,
760,760,Wash King (Southbound),29.66734,-82.321898,Southbound NE 2nd ST @ Nearside NE 16th AVE,,,0,,,,,
1402,1402,Westbound SW 87th Dr @ SW 91st St,29.62839,-82.436398,Westbound SW 87th DR @ Nearside SW 91st ST,,,0,,,,,
153,153,Westbound University Avenue @ NW 22nd Street,29.65213,-82.35529,Westbound W University AVE @ Nearside NW 22nd ST,,,0,,,,,
198,198,St. Augustine Catholic Church,29.651977,-82.346434,Eastbound W University AVE @ Nearside Fletcher DR,,,0,,,,,
245,245,Plaza Verde @ NW 13th St Southbound,29.67272,-82.339249,Southbound NW 13th ST @ Farside NW 23rd AVE,,,0,,,,,
1123,1123,Broken Arrow Bluff Community,29.608152,-82.403389,Eastbound Archer RD @ Nearside SW 56th TER,,,0,,,,,
1222,1222,Hearing Aid Gainesville,29.673867,-82.335108,Eastbound NW 23rd TER @ Nearside NW 10th ST,,,0,,,,,
1105,1105,Cricket Club Apartments,29.648113,-82.422538,Southbound SW 75th ST @ Nearside SW 8th AVE,,,0,,,,,
115,115,Williams Elementary School,29.64584,-82.309492,Westbound SE 7th AVE @ Nearside SE 12th TER,,,0,,,,,
465,465,Campus Edge Condominiums,29.637101,-82.358801,Northbound SW 23rd DR @ Nearside Hull RD,,,0,,,,,
312,312,Durelle Heights Neighborhood,29.634589,-82.289253,Southbound SE 27th ST @ Farside SE 18th AVE,,,0,,,,,
1428,1428,FDOT Operations Center,29.673438,-82.263966,Eastbound NW 39th AVE @ Nearside NE 52 ST,,,0,,,,,
1617,1617,SW 24th Avenue & School House Road (Eastbound),29.630503,-82.445867,Eastbound SW 24th Avenue @ Nearside School House Road,,,0,,,,,
292,292,The Cotton Club,29.645754,-82.315215,Eastbound SE 7th AVE @ Nearside SE 9th ST,,,0,,,,,
484,484,Towne Parc Apartments,29.623684,-82.356161,Southbound SW 23rd TER @ Nearside SW 31 PL,,,0,,,,,
511,511,First Church of the Nazarene,29.674215,-82.396915,Westbound NW 23rd AVE @ Nearside NW 51st ST,,,0,,,,,
25,25,Westbound Archer Road @ SW 34th Street,29.627758,-82.371538,Westbound Archer RD @ Nearside SW 34th ST,,,0,,,,,
327,327,The Verdant Cove,29.642223,-82.2726,Southbound SE 43rd ST @ Nearside SE 10th PL,,,0,,,,,
158,158,Westgate Plaza,29.652165,-82.372949,Westbound W University AVE @ Farside SW 34th ST,,,0,,,,,
1069,1069,Sunrise Subdivision,29.6354866,-82.422394,Northbound SW 75th ST @ Farside SW 19th PL,0,,0,,,,,
205,205,The Continuum,29.651925,-82.329437,Eastbound W University AVE @ Farside W 6th ST,,,0,,,,,
679,679,Meridian Behavioral Healthcare,29.613399,-82.341148,Southbound SW 13th ST @ Farside Williston RD,,,0,,,,,
446,446,UF Health Archer Road,29.63905,-82.344089,Westbound Archer RD @ Farside SW 16th ST,1,,0,,,,,
1042,1042,Publix @ Tower Square on SW 75th Street,29.600168,-82.420515,Northbound SW 75th ST @ Farside Archer RD,,,0,,,,,
912,912,Waldo Road @ NE 1st Avenue,29.652721,-82.311092,Southbound Waldo RD @ Nearside E University AVE,,,0,,,,,
1624,1624,SW 6th St & SW 3rd Ave,29.6488947,-82.3308489,Northbound SW 6th St @ nearside SW 3rd Ave,0,,0,,,,,
139,139,City Hall,29.652054,-82.323598,Westbound E University AVE @ Nearside NE 1st ST,,,0,,,,,
1396,1396,Eastbound SW 24th Ave @ Majestic Oaks,29.64007,-82.405336,Eastbound SW 24th AVE @ Nearside SW 61st ST,,,0,,,,,
830,830,Cabana Beach Apartments (SW 20th Ave),29.639517,-82.39527,Eastbound SW 20th AVE @ Farside SW 52nd ST,,,0,,,,,
981,981,Northbound NW 43rd Street @ NW 16th Place,29.666959,-82.388857,Northbound NW 43rd ST @ Nearside NW 16th PL,,,0,,,,,
972,972,Laurels Apartments,29.611504,-82.371563,Northbound SW 34th ST @ Farside SW 47th AVE,,,0,,,,,
1287,1287,Paddock Club Apartments,29.663386,-82.43366,Southbound Fort Clarke BLVD @ Nearside NW 8th AVE,,,0,,,,,
407,407,Hampton Court Apartments,29.714336,-82.360139,Northbound NW 23rd TER @ Nearside NW 65th PL,,,0,,,,,
546,546,NW 16th Ave @ NW 13th St,29.6665645,-82.3402284,Eastbound NW 16th AVE @ Nearside NW 13th ST,,,0,,,,,
435,435,State Farm Insurance @ NW 13th Street,29.663014,-82.339266,Southbound NW 13th ST @ Farside NW 12th AVE,,,0,,,,,
1268,1268,Brandywine Apartments,29.630199,-82.365372,Westbound Old Archer RD @ Farside SW 28th PL,,,0,,,,,
1305,1305,Best Buy @ Butler Plaza,29.621519,-82.380752,Northbound SW 37th BLVD @ Nearside Windmeadows BL*,,,0,,,,,
1020,1020,Southbound NW 43rd Street @ NW 19th Avenue,29.670059,-82.389128,Southbound NW 43rd ST @ Nearside NW 19th AVE,,,0,,,,,
163,163,Allstate Insurance @ Newberry Road,29.654595,-82.386667,Westbound Newberry RD @ Nearside NW 39th ST,,,0,,,,,
457,457,Hickory Place Apartments,29.620128,-82.356812,Eastbound SW 35th PL @ Nearside SW 23rd TER,,,0,,,,,
1004,1004,Windsor Assisted Living,29.685793,-82.430225,Northbound NW 83rd ST @ Farside NW 36th AVE,,,0,,,,,
